   8.2152100e-03	   8.4455226e+03	   3.5325400e+03	   5.1569700e+03	   6.7230385e+01	
   8.2873900e-03	   8.3493335e+03	   3.5033500e+03	   5.1181000e+03	   6.7940193e+01	
   8.3602100e-03	   8.2536944e+03	   3.4744800e+03	   5.0790000e+03	   6.8633758e+01	
   8.4336600e-03	   8.1581769e+03	   3.4451600e+03	   5.0405400e+03	   6.9266827e+01	
   8.5077600e-03	   8.0626943e+03	   3.4163300e+03	   5.0020500e+03	   6.9913268e+01	
   8.5825200e-03	   7.9676953e+03	   3.3872000e+03	   4.9632100e+03	   7.0520846e+01	
   8.6579300e-03	   7.8734141e+03	   3.3583200e+03	   4.9245800e+03	   7.1135429e+01	
   8.7340000e-03	   7.7796786e+03	   3.3294500e+03	   4.8855700e+03	   7.1698048e+01	
   8.8107400e-03	   7.6862808e+03	   3.3005200e+03	   4.8472700e+03	   7.2235946e+01	
   8.8881600e-03	   7.5931958e+03	   3.2718400e+03	   4.8084900e+03	   7.2765392e+01	
   8.9662500e-03	   7.5010405e+03	   3.2431400e+03	   4.7702800e+03	   7.3261467e+01	
   9.0450300e-03	   7.4097557e+03	   3.2146600e+03	   4.7317000e+03	   7.3746830e+01	
   9.1245100e-03	   7.3188519e+03	   3.1860900e+03	   4.6933400e+03	   7.4173331e+01	
   9.2046800e-03	   7.2285442e+03	   3.1578300e+03	   4.6556000e+03	   7.4581193e+01	
   9.2855600e-03	   7.1392391e+03	   3.1296000e+03	   4.6172700e+03	   7.4948831e+01	
   9.3671500e-03	   7.0509433e+03	   3.1016000e+03	   4.5795600e+03	   7.5305658e+01	
   9.4494500e-03	   6.9633478e+03	   3.0736200e+03	   4.5422900e+03	   7.5654986e+01	
   9.5324800e-03	   6.8765051e+03	   3.0459400e+03	   4.5049100e+03	   7.5989373e+01	
   9.6162300e-03	   6.7908465e+03	   3.0183600e+03	   4.4673300e+03	   7.6298386e+01	
   9.7007300e-03	   6.7062926e+03	   2.9910100e+03	   4.4309300e+03	   7.6570210e+01	
   9.7859600e-03	   6.6225910e+03	   2.9638400e+03	   4.3938800e+03	   7.6804618e+01	
   9.8719500e-03	   6.5398905e+03	   2.9368600e+03	   4.3567800e+03	   7.7020511e+01	
   9.9586900e-03	   6.4584960e+03	   2.9101600e+03	   4.3215600e+03	   7.7198514e+01	
